4663,74,5
7849,74,1
6728,74,1
9215,74,4
6909,74,1
9349,74,2
5059,74,2
4784,74,4
1191,74,3
7263,74,4
7936,74,5
5054,74,4
5476,74,5
4196,74,5
4327,74,5
1226,74,3
1870,74,1
7748,74,3
5336,74,2
9041,74,1
9225,75,2
6388,75,4
1416,75,2
7476,75,3
7132,75,2
9353,75,3
7619,75,3
4989,75,4
8910,75,2
8828,75,4
5934,75,2
3076,75,3
3338,75,5
5776,75,4
5492,75,4
5632,75,4
4900,75,3
164,75,4
1812,75,3
1288,75,5
862,76,2
3507,76,4
4209,76,1
2867,76,5
1989,76,1
282,76,1
900,76,4
3097,76,1
3325,76,4
3387,76,5
5767,76,2
4962,76,1
8696,76,2
7023,76,4
7449,76,3
407,76,2
2085,76,2
827,76,4
8757,76,2
8936,76,1
7209,77,3
8911,77,5
8525,77,1
6563,77,2
2130,77,5
834,77,1
3860,77,4
1245,77,1
7701,77,3
5982,77,4
3960,77,2
8212,77,1
8935,77,2
306,77,3
5345,77,5
9830,77,4
9710,77,1
4429,77,4
2397,77,3
7424,77,1
5512,78,3
2606,78,3
6042,78,1
6380,78,5
5043,78,2
6985,78,1
8263,78,3
241,78,2
5278,78,5
858,78,3
1903,78,3
6036,78,2
5815,78,4
8142,78,3
7109,78,3
6938,78,5
9791,78,4
2569,78,4
5229,78,4
2305,78,4
3306,79,4
2639,79,1
9181,79,3
5669,79,2
3404,79,4
2272,79,1
8239,79,2
5286,79,5
5366,79,5
5112,79,1
5674,79,5
8430,79,1
4549,79,3
5490,79,5
596,79,1
7029,79,5
8769,79,3
9599,79,2
9168,79,5
7941,79,5
872,80,3
9862,80,2
7999,80,1
5426,80,4
4739,80,3
8705,80,5
2071,80,3
9458,80,2
2565,80,5
8942,80,4
9237,80,5
3103,80,2
7551,80,3
864,80,4
5261,80,1
5070,80,1
2442,80,4
4504,80,2
7697,80,1
6870,80,4
1959,81,4
7083,81,1
7368,81,4
1594,81,3
9233,81,1
6860,81,1
2354,81,3
3792,81,5
6885,81,3
3465,81,1
5667,81,5
5741,81,4
169,81,3
2008,81,3
682,81,1
7232,81,2
7428,81,5
4986,81,3
2453,81,3
5536,81,4
8235,234,4
8995,234,1
9203,234,5
4818,234,3
4208,234,4
5649,234,1
7341,234,5
2902,234,4
8640,234,3
1248,234,1
1980,234,4
7449,234,2
1219,234,5
10000,234,4
6336,234,2
8448,234,5
2570,234,2
8617,234,1
5866,234,3
724,234,5
142,235,5
593,235,4
6803,235,2
597,235,5
6518,235,4
3541,235,2
6581,235,3
8535,235,3
2875,235,1
