7631,47,2
1023,47,2
5919,47,3
6885,47,2
6300,47,5
9609,47,5
212,47,2
3846,47,2
8339,47,4
5613,47,2
4803,47,2
5004,47,2
3763,47,4
9946,47,3
9302,47,1
6276,47,3
8208,47,4
2143,47,3
9982,47,5
2340,47,3
4904,48,4
4457,48,3
3948,48,1
3568,48,3
5977,48,2
8012,48,2
5006,48,3
8202,48,3
700,48,2
6911,48,1
9367,48,5
4299,48,3
2896,48,3
824,48,3
3642,48,5
215,48,1
1978,48,5
3877,48,5
3935,48,1
7055,48,1
9260,49,5
7557,49,1
4144,49,4
362,49,5
351,49,2
1641,49,1
2745,49,4
2586,49,1
5645,49,1
698,49,3
4491,49,5
599,49,2
1769,49,2
2283,49,2
3934,49,3
3059,49,2
4301,49,2
1001,49,4
4655,49,3
9930,49,4
9719,50,4
598,50,3
9855,50,1
4160,50,4
6119,50,4
5779,50,3
123,50,4
6328,50,5
4209,50,3
4412,50,4
9731,50,5
7859,50,1
7576,50,3
6325,50,2
3874,50,1
6537,50,4
6905,50,3
3110,50,2
5049,50,1
1874,50,1
5531,51,5
9580,51,2
5778,51,3
2275,51,3
7833,51,5
9513,51,4
38,51,1
9385,51,5
4750,51,5
9801,51,2
5596,51,5
8701,51,1
735,51,2
4355,51,4
7327,51,5
4983,51,3
8272,51,1
6881,51,1
3122,51,1
301,51,5
7944,52,1
124,52,3
2401,52,2
7068,52,2
694,52,5
7571,52,3
3302,52,2
4471,52,4
6840,52,3
2890,52,2
4894,52,1
1416,52,5
894,52,5
6191,52,4
9234,52,1
3207,52,4
7860,52,5
5198,52,4
6063,52,5
3893,52,3
9258,53,2
6508,53,3
7315,53,5
6648,53,2
6456,53,5
4929,53,1
139,53,4
3281,53,3
7066,53,3
2837,53,1
6476,53,2
7521,53,1
374,53,4
1750,53,3
6518,53,4
2665,53,3
1636,53,1
9317,53,5
1062,53,5
7963,53,5
9786,54,1
4880,54,1
7774,54,5
6863,54,3
8249,54,4
6687,54,5
3783,54,2
1135,54,2
5155,54,4
2189,54,2
1628,54,2
170,54,3
3937,54,5
3408,54,5
1172,54,5
9573,54,5
2730,54,5
7468,54,3
4278,54,2
68,54,5
5160,55,1
4620,55,4
9249,55,5
3530,55,5
9922,55,2
8487,55,1
6375,55,2
1609,55,1
915,55,3
1396,55,1
7603,55,1
1438,55,1
2939,55,2
3381,55,2
3868,55,5
3548,55,5
7624,55,5
9034,55,3
8752,55,5
7622,55,3
7442,56,5
3499,56,5
5874,56,2
2463,56,4
395,56,3
5924,56,5
2075,56,3
3575,56,1
1635,56,3
3800,56,1
965,56,1
3020,56,5
7181,56,3
9612,56,4
7803,56,3
7286,56,4
7517,56,5
6396,56,3
6895,56,2
7704,56,2
9392,57,2
2477,57,4
8764,57,3
1205,57,2
5262,57,3
4287,57,4
6713,57,2
4387,57,4
2275,57,4
3732,57,4
9533,57,1
7347,57,2
808,57,1
1647,57,5
9801,57,1
1660,57,4
5551,57,1
4362,57,4
5166,57,4
7320,57,3
6646,58,2
3015,58,2
8216,58,4
8234,58,1
346,58,1
