6285,54,5
815,54,5
8863,54,2
3185,54,3
5582,54,2
8644,54,5
2825,54,4
7958,54,5
3168,54,3
8232,54,5
6406,54,5
9092,54,2
4236,54,5
1244,54,5
5558,54,2
5469,54,1
6356,54,3
3820,54,3
8942,54,3
7270,54,3
4465,55,5
7336,55,2
5238,55,3
1845,55,3
6656,55,3
8554,55,4
8772,55,5
6751,55,1
6814,55,5
6626,55,1
1929,55,1
3197,55,2
3860,55,1
3707,55,4
6784,55,1
748,55,3
2110,55,3
7998,55,2
4100,55,3
536,55,5
5533,56,4
23,56,5
5801,56,4
3842,56,4
2774,56,4
9567,56,1
8934,56,2
96,56,2
6615,56,2
4694,56,1
8960,56,4
7452,56,3
6069,56,2
555,56,1
2230,56,4
8810,56,3
8519,56,2
4049,56,5
736,56,1
7703,56,2
8465,57,3
7469,57,3
8303,57,5
8698,57,3
3018,57,2
1702,57,4
9968,57,5
8106,57,4
5815,57,1
5525,57,4
4826,57,4
7956,57,1
6839,57,4
5232,57,1
6031,57,4
2278,57,1
5107,57,2
9425,57,1
8298,57,2
3603,57,3
7450,58,3
9083,58,3
2751,58,5
8825,58,4
3817,58,4
9367,58,5
9617,58,1
3769,58,4
8809,58,2
7444,58,3
8762,58,2
2288,58,5
1169,58,3
4665,58,4
7987,58,5
7568,58,4
7783,58,1
765,58,2
10000,58,3
3385,58,2
8622,59,4
9757,59,1
6916,59,3
8678,59,1
9633,59,4
409,59,4
4392,59,3
4329,59,5
5555,59,4
9059,59,4
2631,59,2
9387,59,4
1377,59,2
7816,59,4
6773,59,5
1053,59,5
2386,59,5
1648,59,3
2267,59,3
5233,59,3
3513,60,4
3642,60,4
7770,60,4
1036,60,3
5577,60,1
9740,60,1
7237,60,4
8237,60,3
9489,60,1
1093,60,3
4254,60,2
894,60,1
6751,60,1
6272,60,1
8220,60,2
4028,60,5
3582,60,3
2492,60,3
7318,60,5
5946,60,3
3629,61,5
1853,61,2
5629,61,3
1624,61,2
8039,61,5
903,61,3
5593,61,4
5578,61,2
2341,61,4
4523,61,1
2485,61,1
136,61,2
3047,61,3
3728,61,3
267,61,4
4137,61,3
6846,61,4
9820,61,2
8845,61,4
3934,61,4
9782,62,3
1602,62,3
2819,62,5
9441,62,2
6926,62,5
9631,62,4
8682,62,5
5177,62,4
2056,62,4
402,62,1
8582,62,4
9634,62,4
8175,62,2
8201,62,1
1933,62,2
9120,62,2
206,62,5
968,62,2
3355,62,3
9577,62,1
3295,63,2
1733,63,4
6102,63,2
9070,63,5
5360,63,1
4103,63,3
3622,63,2
378,63,3
5550,63,5
5835,63,2
5759,63,2
3619,63,2
9856,63,4
337,63,3
2768,63,3
5200,63,4
5125,63,2
2148,63,2
7785,63,5
3184,63,5
3726,64,1
3734,64,2
9439,64,4
9306,64,5
9312,64,5
6029,64,4
4656,64,1
1033,64,1
1411,64,3
5484,64,1
7529,64,5
4143,64,2
5667,64,1
7727,64,5
5368,64,5
2973,64,1
7588,64,1
8292,64,3
121,64,3
3662,64,3
959,65,2
4639,65,1
6655,65,4
8306,65,1
6142,65,3
7220,65,5
3719,65,1
6880,65,5
1759,65,2
4259,65,1
5337,65,2
5251,65,4
907,65,1
5497,65,1
7358,65,3
6694,65,2
7604,65,5
497,65,2
4762,65,1
6527,65,2
6109,66,1
1312,66,1
1432,66,1
8272,66,5
9616,66,3
7651,66,4
7517,66,1
2517,66,1
6400,66,4
1608,66,1
622,66,2
3001,66,5
5822,66,4
1336,66,2
5347,66,2
253,66,3
3978,66,5
5357,66,1
2275,66,4
9202,66,2
203,67,3
3879,67,5
2786,67,5
2661,67,1
7620,67,5
7579,67,1
3974,67,5
5170,67,1
8640,67,1
2047,67,1
9220,67,3
4416,67,5
3003,67,2
6222,67,2
3860,67,1
137,67,2
9565,67,2
3118,67,2
8301,67,3
8987,67,1
2312,68,1
2908,68,1
9711,68,4
4790,68,1
1998,68,2
5736,68,4
601,68,4
3128,68,4
8301,68,4
1297,68,2
1141,68,4
5072,68,5
4281,68,2
6793,68,3
3918,68,4
1974,68,1
6140,68,2
2389,68,3
7239,68,5
8752,68,2
1900,69,3
3506,69,3
7062,69,3
7682,69,3
3051,69,2
7419,69,3
49,69,3
5011,69,2
1731,69,2
670,69,2
4859,69,4
9114,69,5
8442,69,5
9310,69,4
9125,69,5
5816,69,2
6303,69,1
7649,69,2
2440,69,1
3033,69,5
6939,70,1
482,70,4
6543,70,3
5024,70,2
383,70,1
7502,70,1
5368,70,4
4327,70,3
6977,70,3
3359,70,3
8255,70,1
9438,70,3
4818,70,1
4689,70,4
5876,70,4
2056,70,1
3423,70,5
3746,70,1
4089,70,4
6702,70,1
413,71,3
4119,71,5
4757,71,1
8499,71,5
9346,71,5
3515,71,2
5297,71,1
3352,71,4
3915,71,4
6409,71,4
2223,71,1
369,71,3
3921,71,3
6818,71,5
3593,71,3
8093,71,5
796,71,4
2969,71,3
3698,71,2
9955,71,1
3462,72,2
3174,72,1
8365,72,5
2165,72,4
9943,72,5
5759,72,5
9438,72,2
1270,72,1
8696,72,3
8936,72,2
9595,72,4
4999,72,1
398,72,4
8763,72,4
7817,72,1
2231,72,5
147,72,2
4757,72,3
9965,72,5
240,72,4
9264,73,4
7304,73,4
8265,73,4
4243,73,3
5170,73,3
3482,73,5
9655,73,3
2932,73,4
6012,73,5
4603,73,1
6883,73,3
6994,73,5
3442,73,1
6700,73,5
498,73,2
704,73,5
9667,73,2
2228,73,2
6216,73,1
4958,73,4
6796,214,3
9760,214,5
4506,214,5
3305,214,4
9173,214,5
3266,214,1
89,214,5
8257,214,1
5077,214,3
2872,214,2
6544,214,1
3727,214,2
2673,214,4
2587,214,1
7154,214,5
4162,214,1
2009,214,3
2152,214,4
6896,214,3
7064,214,4
2302,215,1
5618,215,1
5828,215,2
7601,215,2
3440,215,4
3953,215,5
8520,215,3
7523,215,3
896,215,2
5213,215,4
3193,215,4
4594,215,5
4256,215,1
2692,215,2
6488,215,4
8622,215,1
6988,215,3
5923,215,1
8224,215,4
6600,215,4
9378,216,2
1468,216,3
9275,216,1
4129,216,4
8920,216,5
1598,216,4
8678,216,3
8169,216,1
5509,216,5
1627,216,4
8944,216,5
947,216,4
5964,216,1
9124,216,2
2809,216,1
4867,216,4
8602,216,1
305,216,3
6714,216,1
1125,216,1
6605,217,1
6647,217,4
5779,217,5
7692,217,2
4276,217,2
1113,217,1
2600,217,2
9098,217,1
9461,217,2
8589,217,4
7122,217,4
9816,217,4
2095,217,2
7774,217,2
532,217,3
1823,217,3
1663,217,5
6442,217,2
6670,217,1
3764,217,4
8504,218,2
1899,218,4
8968,218,2
1796,218,3
6244,218,2
6757,218,4
6716,218,2
909,218,4
8703,218,4
4334,218,5
2443,218,4
9740,218,5
8411,218,5
1937,218,4
1730,218,5
857,218,1
6014,218,1
7509,218,3
7290,218,4
6603,218,5
7121,219,5
6815,219,3
4248,219,1
3693,219,2
5811,219,4
2196,219,3
9785,219,2
7316,219,5
6628,219,1
4030,219,4
9723,219,5
4323,219,1
4365,219,3
5479,219,3
5085,219,5
4018,219,5
4566,219,5
7914,219,5
5992,219,2
3150,219,1
8653,220,5
7319,220,4
1448,220,4
5384,220,1
677,220,1
4022,220,4
8089,220,5
9451,220,2
129,220,4
3958,220,1
8560,220,3
9990,220,5
5313,220,2
7439,220,5
432,220,1
7459,220,4
8471,220,1
2972,220,1
5358,220,5
6972,220,3
3738,221,3
2808,221,2
7961,221,2
4625,221,3
3680,221,4
4364,221,1
7872,221,5
2713,221,1
157,221,4
8202,221,2
9465,221,1
8729,221,5
5162,221,3
4595,221,4
5868,221,2
6825,221,3
3639,221,5
1275,221,3
1745,221,2
9668,221,5
4094,222,3
3001,222,3
7609,222,2
7916,222,1
2119,222,3
6905,222,3
3659,222,3
5861,222,5
4333,222,3
8936,222,2
3478,222,5
3889,222,4
1068,222,5
8572,222,5
3687,222,4
9714,222,1
1657,222,3
2261,222,3
15,222,5
861,222,1
7968,223,2
928,223,3
2501,223,1
5588,223,2
7810,223,4
9912,223,2
9499,223,3
9043,223,2
4720,223,4
9907,223,2
9407,223,3
6204,223,1
2558,223,2
3568,223,5
4955,223,2
6179,223,2
3899,223,3
9656,223,4
6959,223,1
7577,223,5
6259,224,5
8657,224,2
3930,224,5
1689,224,4
2899,224,2
541,224,1
7025,224,5
2325,224,4
6253,224,5
9314,224,2
5599,224,3
9441,224,5
8300,224,1
1858,224,2
8237,224,2
2956,224,4
2570,224,4
2600,224,1
4869,224,3
9083,224,5
3613,225,5
7373,225,2
9519,225,5
2138,225,3
3242,225,2
966,225,4
583,225,1
3656,225,4
3092,225,1
3627,225,2
2364,225,4
3652,225,3
7849,225,4
9365,225,2
3207,225,3
8100,225,5
9842,225,4
7427,225,4
1926,225,2
2079,225,3
9177,226,1
9818,226,4
1088,226,3
6444,226,2
4239,226,5
8322,226,1
7483,226,3
6440,226,4
7265,226,4
4163,226,4
9587,226,5
7888,226,2
5093,226,1
9140,226,1
3164,226,1
7316,226,5
6370,226,4
9472,226,5
2984,226,1
4050,226,2
3565,227,3
1655,227,3
9768,227,5
6563,227,4
4824,227,3
6700,227,1
4475,227,4
4287,227,4
1178,227,1
8948,227,4
3427,227,2
9318,227,4
4513,227,1
846,227,1
3831,227,4
2727,227,5
9066,227,1
976,227,1
7305,227,3
6991,227,2
6799,228,5
5664,228,1
7909,228,2
1579,228,2
7676,228,3
9229,228,3
4922,228,3
6289,228,3
9096,228,1
5609,228,3
7626,228,2
3850,228,5
797,228,4
937,228,1
8210,228,3
6171,228,1
5534,228,4
5212,228,5
735,228,2
5748,228,4
5648,229,3
1248,229,1
4530,229,2
5115,229,5
1117,229,5
4819,229,2
5790,229,2
2697,229,1
2415,229,5
3358,229,5
7534,229,4
5587,229,3
5633,229,2
5949,229,1
473,229,2
8478,229,5
6459,229,1
3113,229,5
9167,229,5
6278,229,5
9569,230,2
2984,230,4
1541,230,1
8156,230,5
40,230,1
7699,230,2
7663,230,3
7401,230,2
2272,230,1
8568,230,2
6724,230,4
9451,230,1
6252,230,5
4067,230,2
3349,230,4
6903,230,5
7,230,4
2082,230,5
2728,230,5
36,230,1
2814,231,4
9539,231,4
4264,231,5
436,231,3
4411,231,4
4378,231,5
4324,231,3
4292,231,5
428,231,3
113,231,1
9231,231,3
6080,231,2
7104,231,4
4355,231,2
7435,231,1
4660,231,1
4072,231,2
3604,231,3
2604,231,4
1683,231,2
4903,232,5
3215,232,3
6159,232,4
4832,232,2
1869,232,4
4872,232,5
1944,232,2
8608,232,4
7150,232,3
8853,232,2
7387,232,4
6090,232,2
7828,232,5
473,232,3
6930,232,1
2015,232,2
1376,232,4
6342,232,3
9327,232,1
2536,232,5
3102,233,1
4505,233,1
9778,233,2
8491,233,1
7610,233,5
7688,233,5
85,233,3
7023,233,4
5574,233,2
907,233,5
7390,233,2
6616,233,1
3629,233,2
8951,233,1
712,233,4
9939,233,1
3591,233,1
8684,233,2
450,233,5
8622,233,3
5393,371,3
3505,371,4
5950,371,4
8119,371,3
533,371,2
4814,371,3
573,371,3
8683,371,1
4860,371,4
8138,371,1
6291,371,3
5673,371,3
8600,371,2
9125,371,3
7279,371,5
9542,371,3
4711,371,4
2873,371,4
9825,371,5
6172,371,2
7287,372,2
8278,372,2
2068,372,5
4546,372,1
191,372,2
2149,372,4
617,372,2
217,372,1
314,372,4
9548,372,2
6418,372,4
8142,372,1
9859,372,1
8986,372,5
2705,372,3
750,372,5
3306,372,1
557,372,2
1249,372,5
7164,372,4
394,373,1
9992,373,5
6614,373,3
3429,373,5
994,373,4
7999,373,3
6056,373,2
2922,373,1
7765,373,3
9477,373,5
5594,373,5
5645,373,2
4193,373,2
8563,373,4
7468,373,1
3350,373,3
3892,373,4
1296,373,2
5324,373,3
4515,373,5
8444,374,2
9763,374,3
775,374,3
1912,374,5
1767,374,4
5999,374,4
4280,374,4
9914,374,2
3655,374,2
4405,374,3
4906,374,3
9282,374,5
4786,374,3
2275,374,2
4876,374,2
3138,374,1
3502,374,1
4911,374,2
2695,374,1
8576,374,1
2245,375,1
1390,375,2
3715,375,5
1098,375,5
5534,375,2
837,375,1
8816,375,1
4790,375,5
797,375,3
3653,375,3
8619,375,2
1527,375,5
3326,375,4
3068,375,2
2189,375,2
1892,375,3
9962,375,2
806,375,2
1783,375,5
5608,375,3
7040,376,2
6246,376,3
5655,376,4
4861,376,1
6719,376,1
3742,376,3
5063,376,5
7520,376,5
6120,376,4
7477,376,4
7166,376,5
2689,376,4
3003,376,3
3283,376,3
9134,376,2
2394,376,2
1131,376,4
841,376,2
9526,376,3
1347,376,1
1030,377,1
6082,377,5
3345,377,1
4026,377,5
7347,377,4
3202,377,1
5229,377,5
7448,377,2
7929,377,4
6678,377,3
3947,377,3
4622,377,2
7019,377,1
591,377,4
901,377,5
2975,377,3
5057,377,1
6032,377,1
400,377,1
2603,377,3
6409,378,2
9450,378,3
2708,378,4
5376,378,2
3671,378,5
2086,378,2
4702,378,2
927,378,4
847,378,2
2488,378,1
7506,378,2
9132,378,3
2377,378,1
4905,378,4
5679,378,3
6704,378,4
6130,378,2
5609,378,2
345,378,5
8607,378,3
3766,379,2
5573,379,5
8259,379,1
8697,379,3
5911,379,2
2391,379,2
4295,379,2
4674,379,3
446,379,1
9741,379,2
6199,379,5
8588,379,3
5711,379,4
6913,379,3
7038,379,5
2359,379,2
6403,379,1
7526,379,3
3908,379,2
2040,379,3
2857,380,2
3573,380,2
9396,380,1
5953,380,3
5333,380,5
4838,380,4
9563,380,5
4500,380,2
7304,380,2
2529,380,1
2550,380,1
883,380,5
1523,380,1
2720,380,2
9470,380,3
3898,380,3
6058,380,4
